date_time,k,d,j,price,atr,direction
2024-03-02 02:21:00,33.333333333333336,44.44444444444446,11.111111111111086,3545.00,4.702838624955214,
2024-03-02 02:22:00,66.66666666666667,44.44444444444448,111.11111111111104,3545.00,4.398864052559252,
2024-03-02 02:23:00,100.0,66.6666666666667,166.6666666666666,3545.00,4.046669403249202,
2024-03-02 02:24:00,90.2429467084642,82.3841866945317,105.96046673632918,3545.00,4.743666944965388,
2024-03-02 02:25:00,80.55120167189152,87.01236502960666,67.62887495646123,3537.58,4.94920522573788,
2024-03-02 02:26:00,81.5177638453505,84.08220132358103,76.38888888888945,3538.32,5.08656545179001,
2024-03-02 02:27:00,71.94357366771156,77.80390107976332,60.22291884360803,3538.08,5.180940110900204,
2024-03-02 02:28:00,72.66196447230891,75.19592476489017,67.5940438871464,3538.08,4.757329186068141,
2024-03-02 02:29:00,48.90170224611288,64.50241346204446,17.70027981424974,3537.60,4.462970476254885,
2024-03-02 02:30:00,24.607031399718,48.72356603937993,-23.62603787960586,3537.53,4.0945792374068715,
2024-03-02 02:31:00,19.4556001784908,30.988111274773896,-3.6094220140753848,3541.82,4.1094339455526825,
2024-03-02 02:32:00,30.254350736278116,24.772327438162307,41.21839733250974,3540.02,3.955459965041281,
2024-03-02 02:33:00,41.36546184738855,30.358470920719157,63.379443700727336,3540.02,3.672126356047716,
2024-03-02 02:34:00,51.137884872824124,40.919232485496934,71.57518964747851,3544.01,3.7424351975505727,
2024-03-02 02:35:00,77.7777777777771,58.23293172690662,116.86746987951808,3545.00,3.7612816831286993,
2024-03-02 02:36:00,92.14636323069938,75.1598988546769,126.11929198274436,3543.24,3.6323805106059206,
2024-03-02 02:37:00,77.46541722445197,82.43343745351672,67.52937676632246,3541.73,3.499689363875373,
2024-03-02 02:38:00,62.87371709058285,77.46541722445197,33.69031682284461,3541.73,3.267964938182949,
2024-03-02 02:39:00,64.9263721552865,68.42183549010711,57.93544548564526,3544.12,3.2863636857542704,
2024-03-02 02:40:00,85.4082998661309,73.03287222965851,110.1591551390757,3545.00,3.5761348875800216,
2024-03-02 02:41:00,100.00000000000001,85.4082998661309,129.18340026773825,3545.00,3.874622522792562,
2024-03-02 02:42:00,100.00000000000001,95.13609995537696,109.72780008924613,3545.00,3.5888038076870226,
2024-03-02 02:43:00,100.00000000000001,100.00000000000001,100.00000000000003,3545.00,3.3275989557408416,
2024-03-02 02:44:00,100.00000000000001,100.0,100.00000000000006,3545.00,3.081158401842903,
2024-03-02 02:45:00,100.00000000000001,100.0,100.00000000000006,3545.00,2.8524351381302115,
2024-03-02 02:46:00,66.66666666666669,88.8888888888889,22.222222222222257,3537.53,3.1708485436787908,
2024-03-02 02:47:00,33.33333333333335,66.66666666666667,-33.333333333333286,3537.53,2.957384966044326,
2024-03-02 02:48:00,1.8947806286936004e-14,33.33333333333334,-66.66666666666663,3537.53,2.7297010268147965,
2024-03-02 02:49:00,1.8947806286936004e-14,11.111111111111121,-22.222222222222186,3537.53,2.537422068129041,
